Country,Continent,Category,Bucket,uniqueID,Freq
Central African Republic,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Chad,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Chile,South America,Education Expenditure% Of Gdp,6,South AmericaEducation Expenditure% Of Gdp6,2
China,UN Security Council,Education Expenditure% Of Gdp,No Data,UN Security CouncilEducation Expenditure% Of GdpNo Data,2
Colombia,South America,Education Expenditure% Of Gdp,6,South AmericaEducation Expenditure% Of Gdp6,2
Comoros,Africa,Education Expenditure% Of Gdp,6,AfricaEducation Expenditure% Of Gdp6,7
Congo (Dem. Rep.),Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Congo (Rep.),Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Costa Rica,North America,Education Expenditure% Of Gdp,9,North AmericaEducation Expenditure% Of Gdp9,2
Cote d'Ivoire,Africa,Education Expenditure% Of Gdp,6,AfricaEducation Expenditure% Of Gdp6,7
Croatia,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Cuba,North America,Education Expenditure% Of Gdp,No Data,North AmericaEducation Expenditure% Of GdpNo Data,14
Cyprus,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Czech Republic,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Denmark,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Djibouti,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Dominica,North America,Education Expenditure% Of Gdp,No Data,North AmericaEducation Expenditure% Of GdpNo Data,14
Dominican Republic,North America,Education Expenditure% Of Gdp,No Data,North AmericaEducation Expenditure% Of GdpNo Data,14
Ecuador,South America,Education Expenditure% Of Gdp,No Data,South AmericaEducation Expenditure% Of GdpNo Data,6
Egypt,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
El Salvador,North America,Education Expenditure% Of Gdp,4,North AmericaEducation Expenditure% Of Gdp4,1
Equatorial Guinea,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Eritrea,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Estonia,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Eswatini,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Ethiopia,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Fiji,Oceania,Education Expenditure% Of Gdp,No Data,OceaniaEducation Expenditure% Of GdpNo Data,11
Finland,Europe,Education Expenditure% Of Gdp,10,EuropeEducation Expenditure% Of Gdp10,5
France,UN Security Council,Education Expenditure% Of Gdp,7,UN Security CouncilEducation Expenditure% Of Gdp7,1
Gabon,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
"Gambia, The",Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Georgia,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Germany,Europe,Education Expenditure% Of Gdp,6,EuropeEducation Expenditure% Of Gdp6,5
Ghana,Africa,Education Expenditure% Of Gdp,8,AfricaEducation Expenditure% Of Gdp8,2
Greece,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Grenada,North America,Education Expenditure% Of Gdp,No Data,North AmericaEducation Expenditure% Of GdpNo Data,14
Guatemala,North America,Education Expenditure% Of Gdp,3,North AmericaEducation Expenditure% Of Gdp3,1
Guinea,Africa,Education Expenditure% Of Gdp,3,AfricaEducation Expenditure% Of Gdp3,2
Guinea-Bissau,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Guyana,South America,Education Expenditure% Of Gdp,No Data,South AmericaEducation Expenditure% Of GdpNo Data,6
Haiti,North America,Education Expenditure% Of Gdp,No Data,North AmericaEducation Expenditure% Of GdpNo Data,14
Honduras,North America,Education Expenditure% Of Gdp,No Data,North AmericaEducation Expenditure% Of GdpNo Data,14
Hungary,Europe,Education Expenditure% Of Gdp,6,EuropeEducation Expenditure% Of Gdp6,5
Iceland,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
India,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Indonesia,Asia,Education Expenditure% Of Gdp,4,AsiaEducation Expenditure% Of Gdp4,5
Iran,Asia,Education Expenditure% Of Gdp,3,AsiaEducation Expenditure% Of Gdp3,4
Iraq,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Ireland,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Israel,Asia,Education Expenditure% Of Gdp,8,AsiaEducation Expenditure% Of Gdp8,2
Italy,Europe,Education Expenditure% Of Gdp,5,EuropeEducation Expenditure% Of Gdp5,5
Jamaica,North America,Education Expenditure% Of Gdp,8,North AmericaEducation Expenditure% Of Gdp8,2
Japan,Asia,Education Expenditure% Of Gdp,4,AsiaEducation Expenditure% Of Gdp4,5
Jordan,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Kazakhstan,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Kenya,Africa,Education Expenditure% Of Gdp,7,AfricaEducation Expenditure% Of Gdp7,1
Kiribati,Oceania,Education Expenditure% Of Gdp,No Data,OceaniaEducation Expenditure% Of GdpNo Data,11
Korea (Dem. People’s Rep.),Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Korea (Rep.),Asia,Education Expenditure% Of Gdp,7,AsiaEducation Expenditure% Of Gdp7,3
Kosovo,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Kuwait,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Kyrgyzstan,Asia,Education Expenditure% Of Gdp,7,AsiaEducation Expenditure% Of Gdp7,3
Laos,Asia,Education Expenditure% Of Gdp,3,AsiaEducation Expenditure% Of Gdp3,4
Latvia,Europe,Education Expenditure% Of Gdp,7,EuropeEducation Expenditure% Of Gdp7,6
Lebanon,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Lesotho,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Liberia,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Libya,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Liechtenstein,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Lithuania,Europe,Education Expenditure% Of Gdp,6,EuropeEducation Expenditure% Of Gdp6,5
Luxembourg,Europe,Education Expenditure% Of Gdp,5,EuropeEducation Expenditure% Of Gdp5,5
Macedonia,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Madagascar,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Malawi,Africa,Education Expenditure% Of Gdp,6,AfricaEducation Expenditure% Of Gdp6,7
Malaysia,Asia,Education Expenditure% Of Gdp,7,AsiaEducation Expenditure% Of Gdp7,3
Maldives,Asia,Education Expenditure% Of Gdp,4,AsiaEducation Expenditure% Of Gdp4,5
Mali,Africa,Education Expenditure% Of Gdp,4,AfricaEducation Expenditure% Of Gdp4,2
Malta,Europe,Education Expenditure% Of Gdp,10,EuropeEducation Expenditure% Of Gdp10,5
Marshall Islands,Oceania,Education Expenditure% Of Gdp,No Data,OceaniaEducation Expenditure% Of GdpNo Data,11
Mauritania,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Mauritius,Africa,Education Expenditure% Of Gdp,6,AfricaEducation Expenditure% Of Gdp6,7
Mexico,North America,Education Expenditure% Of Gdp,7,North AmericaEducation Expenditure% Of Gdp7,1
Micronesia,Oceania,Education Expenditure% Of Gdp,No Data,OceaniaEducation Expenditure% Of GdpNo Data,11
Moldova,Europe,Education Expenditure% Of Gdp,10,EuropeEducation Expenditure% Of Gdp10,5
Monaco,Europe,Education Expenditure% Of Gdp,1,EuropeEducation Expenditure% Of Gdp1,1
Mongolia,Asia,Education Expenditure% Of Gdp,6,AsiaEducation Expenditure% Of Gdp6,2
Montenegro,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Morocco,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Mozambique,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Myanmar,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Namibia,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Nauru,Oceania,Education Expenditure% Of Gdp,No Data,OceaniaEducation Expenditure% Of GdpNo Data,11
Nepal,Asia,Education Expenditure% Of Gdp,5,AsiaEducation Expenditure% Of Gdp5,2
Netherlands,Europe,Education Expenditure% Of Gdp,7,EuropeEducation Expenditure% Of Gdp7,6
New Zealand,Oceania,Education Expenditure% Of Gdp,9,OceaniaEducation Expenditure% Of Gdp9,1
Nicaragua,North America,Education Expenditure% Of Gdp,No Data,North AmericaEducation Expenditure% Of GdpNo Data,14
Niger,Africa,Education Expenditure% Of Gdp,9,AfricaEducation Expenditure% Of Gdp9,1
Nigeria,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Norway,Europe,Education Expenditure% Of Gdp,10,EuropeEducation Expenditure% Of Gdp10,5
Oman,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Pakistan,Asia,Education Expenditure% Of Gdp,3,AsiaEducation Expenditure% Of Gdp3,4
Palau,Oceania,Education Expenditure% Of Gdp,No Data,OceaniaEducation Expenditure% Of GdpNo Data,11
Panama,North America,Education Expenditure% Of Gdp,No Data,North AmericaEducation Expenditure% Of GdpNo Data,14
Papua New Guinea,Oceania,Education Expenditure% Of Gdp,No Data,OceaniaEducation Expenditure% Of GdpNo Data,11
Paraguay,South America,Education Expenditure% Of Gdp,No Data,South AmericaEducation Expenditure% Of GdpNo Data,6
Peru,South America,Education Expenditure% Of Gdp,5,South AmericaEducation Expenditure% Of Gdp5,1
Philippines,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Poland,Europe,Education Expenditure% Of Gdp,6,EuropeEducation Expenditure% Of Gdp6,5
Portugal,Europe,Education Expenditure% Of Gdp,7,EuropeEducation Expenditure% Of Gdp7,6
Qatar,Asia,Education Expenditure% Of Gdp,4,AsiaEducation Expenditure% Of Gdp4,5
Romania,Europe,Education Expenditure% Of Gdp,4,EuropeEducation Expenditure% Of Gdp4,1
Russia,UN Security Council,Education Expenditure% Of Gdp,No Data,UN Security CouncilEducation Expenditure% Of GdpNo Data,2
Rwanda,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Saint Kitts and Nevis,North America,Education Expenditure% Of Gdp,No Data,North AmericaEducation Expenditure% Of GdpNo Data,14
Saint Lucia,North America,Education Expenditure% Of Gdp,5,North AmericaEducation Expenditure% Of Gdp5,1
Saint Vincent and the Grenadines,North America,Education Expenditure% Of Gdp,No Data,North AmericaEducation Expenditure% Of GdpNo Data,14
Samoa,Oceania,Education Expenditure% Of Gdp,No Data,OceaniaEducation Expenditure% Of GdpNo Data,11
San Marino,Europe,Education Expenditure% Of Gdp,No Data,EuropeEducation Expenditure% Of GdpNo Data,17
Sao Tome and Principe,Africa,Education Expenditure% Of Gdp,5,AfricaEducation Expenditure% Of Gdp5,2
Saudi Arabia,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Senegal,Africa,Education Expenditure% Of Gdp,10,AfricaEducation Expenditure% Of Gdp10,2
Serbia,Europe,Education Expenditure% Of Gdp,5,EuropeEducation Expenditure% Of Gdp5,5
Seychelles,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Sierra Leone,Africa,Education Expenditure% Of Gdp,3,AfricaEducation Expenditure% Of Gdp3,2
Singapore,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Slovakia,Europe,Education Expenditure% Of Gdp,5,EuropeEducation Expenditure% Of Gdp5,5
Slovenia,Europe,Education Expenditure% Of Gdp,7,EuropeEducation Expenditure% Of Gdp7,6
Solomon Islands,Oceania,Education Expenditure% Of Gdp,No Data,OceaniaEducation Expenditure% Of GdpNo Data,11
Somalia,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
South Africa,Africa,Education Expenditure% Of Gdp,8,AfricaEducation Expenditure% Of Gdp8,2
South Sudan,Africa,Education Expenditure% Of Gdp,2,AfricaEducation Expenditure% Of Gdp2,2
Spain,Europe,Education Expenditure% Of Gdp,5,EuropeEducation Expenditure% Of Gdp5,5
Sri Lanka,Asia,Education Expenditure% Of Gdp,2,AsiaEducation Expenditure% Of Gdp2,2
Sudan,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Suriname,South America,Education Expenditure% Of Gdp,No Data,South AmericaEducation Expenditure% Of GdpNo Data,6
Sweden,Europe,Education Expenditure% Of Gdp,10,EuropeEducation Expenditure% Of Gdp10,5
Switzerland,Europe,Education Expenditure% Of Gdp,7,EuropeEducation Expenditure% Of Gdp7,6
Syria,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Taiwan,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Tajikistan,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Tanzania,Africa,Education Expenditure% Of Gdp,4,AfricaEducation Expenditure% Of Gdp4,2
Thailand,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Timor-Leste,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Togo,Africa,Education Expenditure% Of Gdp,6,AfricaEducation Expenditure% Of Gdp6,7
Tonga,Oceania,Education Expenditure% Of Gdp,No Data,OceaniaEducation Expenditure% Of GdpNo Data,11
Trinidad and Tobago,North America,Education Expenditure% Of Gdp,No Data,North AmericaEducation Expenditure% Of GdpNo Data,14
Tunisia,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Turkey,Asia,Education Expenditure% Of Gdp,6,AsiaEducation Expenditure% Of Gdp6,2
Turkmenistan,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Tuvalu,Oceania,Education Expenditure% Of Gdp,No Data,OceaniaEducation Expenditure% Of GdpNo Data,11
Uganda,Africa,Education Expenditure% Of Gdp,2,AfricaEducation Expenditure% Of Gdp2,2
Ukraine,Europe,Education Expenditure% Of Gdp,8,EuropeEducation Expenditure% Of Gdp8,1
United Arab Emirates,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
United Kingdom,UN Security Council,Education Expenditure% Of Gdp,8,UN Security CouncilEducation Expenditure% Of Gdp8,1
United States,UN Security Council,Education Expenditure% Of Gdp,6,UN Security CouncilEducation Expenditure% Of Gdp6,1
Uruguay,South America,Education Expenditure% Of Gdp,No Data,South AmericaEducation Expenditure% Of GdpNo Data,6
Uzbekistan,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Vanuatu,Oceania,Education Expenditure% Of Gdp,6,OceaniaEducation Expenditure% Of Gdp6,1
Venezuela,South America,Education Expenditure% Of Gdp,No Data,South AmericaEducation Expenditure% Of GdpNo Data,6
Vietnam,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Yemen,Asia,Education Expenditure% Of Gdp,No Data,AsiaEducation Expenditure% Of GdpNo Data,23
Zambia,Africa,Education Expenditure% Of Gdp,No Data,AfricaEducation Expenditure% Of GdpNo Data,33
Zimbabwe,Africa,Education Expenditure% Of Gdp,10,AfricaEducation Expenditure% Of Gdp10,2
Afghanistan,Asia,Education Expenditure Per Person ,1,AsiaEducation Expenditure Per Person 1,15
Albania,Europe,Education Expenditure Per Person ,No Data,EuropeEducation Expenditure Per Person No Data,19
Algeria,Africa,Education Expenditure Per Person ,No Data,AfricaEducation Expenditure Per Person No Data,33
Andorra,Europe,Education Expenditure Per Person ,No Data,EuropeEducation Expenditure Per Person No Data,19
Angola,Africa,Education Expenditure Per Person ,No Data,AfricaEducation Expenditure Per Person No Data,33
Antigua & Barbuda,North America,Education Expenditure Per Person ,No Data,North AmericaEducation Expenditure Per Person No Data,14
Argentina,South America,Education Expenditure Per Person ,1,South AmericaEducation Expenditure Per Person 1,6
Armenia,Europe,Education Expenditure Per Person ,1,EuropeEducation Expenditure Per Person 1,10
Australia,Oceania,Education Expenditure Per Person ,5,OceaniaEducation Expenditure Per Person 5,1
Austria,Europe,Education Expenditure Per Person ,4,EuropeEducation Expenditure Per Person 4,3
Azerbaijan,Europe,Education Expenditure Per Person ,1,EuropeEducation Expenditure Per Person 1,10
Bahamas,North America,Education Expenditure Per Person ,No Data,North AmericaEducation Expenditure Per Person No Data,14
Bahrain,Asia,Education Expenditure Per Person ,1,AsiaEducation Expenditure Per Person 1,15
Bangladesh,Asia,Education Expenditure Per Person ,No Data,AsiaEducation Expenditure Per Person No Data,23
Barbados,North America,Education Expenditure Per Person ,2,North AmericaEducation Expenditure Per Person 2,1
Belarus,Europe,Education Expenditure Per Person ,1,EuropeEducation Expenditure Per Person 1,10
